author,title,pages,year,booktitle,ee,crossref,url,genre
"['Haipeng Cai', 'Raúl A. Santelices']",A framework for cost-effective dependence-based dynamic impact analysis.,['231-240'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081833', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081833']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#CaiS15'],inproceedings
"['Wenjie Li', 'Yanyan Jiang 0001', 'Chang Xu 0001', 'Yepang Liu 0001', 'Xiaoxing Ma', 'Jian Lu 0001']",Characterizing and Detecting Inefficient Image Displaying Issues in Android Apps.,['355-365'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668030'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#Li00LML19'],inproceedings
"['David Ameller', 'Carles Farré', 'Xavier Franch', 'Antonino Cassarino', 'Danilo Valerio', 'Valentin Elvassore']",Replan: A Release Planning Tool.,['516-520'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884665', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884665']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#AmellerFFCVE17'],inproceedings
"['Oscar Chaparro', 'Juan Manuel Florez', 'Unnati Singh', 'Andrian Marcus']",Reformulating Queries for Duplicate Bug Report Detection.,['218-229'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667985'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ChaparroFSM19'],inproceedings
"['Kevin Leach', 'Chad Spensky', 'Westley Weimer', 'Fengwei Zhang']",Towards Transparent Introspection.,['248-259'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.25', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.25']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#LeachSWZ16'],inproceedings
"['Shogo Tokui', 'Norihiro Yoshida', 'Eunjong Choi', 'Katsuro Inoue']",Clone Notifier: Developing and Improving the System to Notify Changes of Code Clones.,['642-646'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054793'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#TokuiYCI20'],inproceedings
"['Muhammad Hilmi Asyrofi', 'Ferdian Thung', 'David Lo 0001', 'Lingxiao Jiang']",AUSearch: Accurate API Usage Search in GitHub Repositories with Type Resolution.,['637-641'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054809'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#AsyrofiT0J20'],inproceedings
"['Rajshakhar Paul', 'Amiangshu Bosu', 'Kazi Zakia Sultana']",Expressions of Sentiments during Code Reviews: Male vs. Female.,['26-37'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667987'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#PaulBS19'],inproceedings
"['Dávid Tengeri', 'Ferenc Horváth', 'Árpád Beszédes', 'Tamás Gergely', 'Tibor Gyimóthy']",Negative Effects of Bytecode Instrumentation on Java Source Code Coverage.,['225-235'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.61', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.61']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#TengeriHBGG16'],inproceedings
"['Yusuke Takahashi', 'Naoya Nitta']",Composite Refactoring for Decoupling Multiple Classes.,['594-598'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.54', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.54']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#TakahashiN16'],inproceedings
"['Renhao Xiong', 'Bixin Li']",Accurate Design Pattern Detection Based on Idiomatic Implementation Matching in Java Language Context.,['163-174'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668031'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#XiongL19'],inproceedings
"['Raula Gaikovina Kula', 'Daniel M. Germán', 'Takashi Ishio', 'Ali Ouni 0001', 'Katsuro Inoue']",An exploratory study on library aging by monitoring client usage in a software ecosystem.,['407-411'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884643', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884643']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#KulaGI0I17'],inproceedings
"['Yunior Pacheco', 'Jonas De Bleser', 'Tim Molderez', 'Dario Di Nucci', 'Wolfgang De Meuter', 'Coen De Roover']",Mining Scala Framework Extensions for Recommendation Patterns.,['514-523'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668019'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#PachecoBMNMR19'],inproceedings
"['Sohon Roy', 'Felienne Hermans', 'Efthimia Aivaloglou', 'Jos Winter', 'Arie van Deursen']",Evaluating Automatic Spreadsheet Metadata Extraction on a Large Set of Responses from MOOC Participants.,['135-145'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.98', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.98']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#RoyHAWD16'],inproceedings
"['Yuyao Zhang', 'Siqi Ma', 'Juanru Li', 'Kailai Li', 'Surya Nepal', 'Dawu Gu']",SMARTSHIELD: Automatic Smart Contract Protection Made Easy.,['23-34'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054825'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#ZhangMLLNG20'],inproceedings
"['Chunyang Chen', 'Sa Gao', 'Zhenchang Xing']",Mining Analogical Libraries in Q&A Discussions - Incorporating Relational and Categorical Knowledge into Word Embedding.,['338-348'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.21', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.21']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#ChenGX16'],inproceedings
"['Jiajun Hu', 'Xiaobing Sun', 'Bin Li 0006']",Explore the evolution of development topics via on-line LDA.,['555-559'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081876', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081876']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#HuSL15'],inproceedings
"['Muhammad Ahasanuzzaman', 'Muhammad Asaduzzaman', 'Chanchal K. Roy', 'Kevin A. Schneider']",Classifying stack overflow posts on API issues.,['244-254'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330213', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330213']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#AhasanuzzamanAR18'],inproceedings
"['Serkan Kirbas', 'Bora Caglayan', 'Tracy Hall', 'Steve Counsell', 'David Bowes', 'Alper Sen 0001', 'Ayse Bener']",The relationship between evolutionary coupling and defects in large industrial software (journal-first abstract).,['471'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330237', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330237']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#KirbasCHCB0B18'],inproceedings
"['Wellington Oliveira', 'Weslley Torres', 'Fernando Castor', 'Bianca H. Ximenes']",Native or Web? A Preliminary Study on the Energy Consumption of Android Development Models.,['589-593'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.93', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.93']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#OliveiraTCX16'],inproceedings
"['Filipe Falcão', 'Caio Barbosa', 'Baldoino Fonseca', 'Alessandro Garcia 0001', 'Márcio Ribeiro 0001', 'Rohit Gheyi']","On Relating Technical, Social Factors, and the Introduction of Bugs.",['378-388'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054824'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#FalcaoBFGRG20'],inproceedings
"['Yanhao Wang', 'Zheng Leong Chua', 'Yuwei Liu', 'Purui Su', 'Zhenkai Liang']",Fuzzing Program Logic Deeply Hidden in Binary Program Stages.,['105-116'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668022'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#WangCLSL19'],inproceedings
"['Amir Saboury', 'Pooya Musavi', 'Foutse Khomh', 'Giulio Antoniol']",An empirical study of code smells in JavaScript projects.,['294-305'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884630', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884630']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#SabouryMKA17'],inproceedings
"['Xiao Yu', 'Kwabena Ebo Bennin', 'Jin Liu 0016', 'Jacky Wai Keung', 'Xiaofei Yin', 'Zhou Xu 0003']",An Empirical Study of Learning to Rank Techniques for Effort-Aware Defect Prediction.,['298-309'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668033'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#YuBLKYX19'],inproceedings
"['Juriaan Kennedy van Dam', 'Vadim Zaytsev']",Software Language Identification with Natural Language Classifiers.,['624-628'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.92', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.92']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#DamZ16'],inproceedings
"['Aman Yadav', 'Rishab Sharma', 'Fatemeh Hendijani Fard']",A Semantic-Based Framework for Analyzing App Users' Feedback.,['572-576'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054843'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#YadavSF20'],inproceedings
"['Boris Spasojevic', 'Mircea Lungu', 'Oscar Nierstrasz']",A Case Study on Type Hints in Method Argument Names in Pharo Smalltalk Projects.,['283-292'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.41', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.41', 'https://www.wikidata.org/entity/Q59640239']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#SpasojevicLN16'],inproceedings
"['Henrique Rocha', 'Marco Tulio Valente', 'Humberto Marques-Neto', 'Gail C. Murphy']",An Empirical Study on Recommendations of Similar Bugs.,['46-56'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.87', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.87']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#RochaVMM16'],inproceedings
"['Xinyu Wang 0001', 'David Lo 0001', 'Emad Shihab', 'Xin Xia 0001']","Message from the General Chair, Program Co-Chairs, and Local Chair.",['iii-iv'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668011'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#WangLSX19'],inproceedings
"['Gleison Brito', 'Thaís Mombach', 'Marco Tulio Valente']",Migrating to GraphQL: A Practical Assessment.,['140-150'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667986'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#BritoMV19'],inproceedings
"['Dario Di Nucci', 'Fabio Palomba', 'Damian A. Tamburri', 'Alexander Serebrenik', 'Andrea De Lucia']",Detecting code smells using machine learning techniques: Are we there yet?,['612-621'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330266', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330266']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#NucciPTSL18'],inproceedings
"['Zhuobing Han', 'Xiaohong Li 0001', 'Hongtao Liu', 'Zhenchang Xing', 'Zhiyong Feng 0002']",DeepWeak: Reasoning common software weaknesses via knowledge graph embedding.,['456-466'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330232', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330232']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#HanLLXF18'],inproceedings
"['Mohammad Ghafari', 'Hamidreza Moradi']",A framework for classifying and comparing source code recommendation systems.,['555-556'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884674', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884674']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#GhafariM17'],inproceedings
"['Xingya Wang', 'Haoran Wu', 'Weisong Sun', 'Yuan Zhao']",Towards Generating Cost-Effective Test-Suite for Ethereum Smart Contract.,['549-553'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668020'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#WangWSZ19'],inproceedings
"['Haidar Osman', 'Andrei Chis', 'Jakob Schaerer', 'Mohammad Ghafari', 'Oscar Nierstrasz']",On the evolution of exception usage in Java projects.,['422-426'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884646', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884646']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#OsmanCSGN17'],inproceedings
['Boris Debic'],Checkpoint alpha (keynote).,['2'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081809', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081809']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Debic15'],inproceedings
"['Andreas Grimmer', 'Florian Angerer', 'Herbert Prähofer', 'Paul Grünbacher']",Supporting Program Analysis for Non-Mainstream Languages: Experiences and Lessons Learned.,['460-469'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.15', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.15']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#GrimmerAPG16'],inproceedings
"['Bilal Karasneh', 'Michel R. V. Chaudron', 'Foutse Khomh', 'Yann-Gaël Guéhéneuc']",Studying the Relation between Anti-Patterns in Design Models and in Source Code.,['36-45'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.104', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.104']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#KarasnehCKG16'],inproceedings
"['Heng Li 0007', 'Weiyi Shang', 'Ahmed E. Hassan']",Which log level should developers choose for a new logging statement? (journal-first abstract).,['468'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330234', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330234']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#LiSH18'],inproceedings
"['Wenhan Wang', 'Ge Li 0001', 'Bo Ma', 'Xin Xia 0001', 'Zhi Jin']",Detecting Code Clones with Graph Neural Network and Flow-Augmented Abstract Syntax Tree.,['261-271'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054857'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#WangLM0J20'],inproceedings
"['Valerio Cosentino', 'Javier Luis Cánovas Izquierdo', 'Jordi Cabot']",Assessing the bus factor of Git repositories.,['499-503'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081864', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081864']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#CosentinoIC15'],inproceedings
"['Stefan Strobl', 'Christina Zoffi', 'Christoph Haselmann', 'Mario Bernhart', 'Thomas Grechenig']",Automated Code Transformations: Dealing with the Aftermath.,['627-631'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054813'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#StroblZHBG20'],inproceedings
"['Manishankar Mondal', 'Chanchal K. Roy', 'Kevin A. Schneider']",SPCP-Miner: A tool for mining code clones that are important for refactoring or tracking.,['484-488'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081861', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081861']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MondalRS15'],inproceedings
"['Ra-Jeong Moon', 'Kyu-Min Shim', 'Hae Young Lee', 'Hyung-Jong Kim']",Log generation for coding behavior analysis: For focusing on how kids are coding not what they are coding.,['575-576'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884684', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884684']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MoonSLK17'],inproceedings
"['Qiu-Liang Chen', 'Jia-Ju Bai', 'Zu-Ming Jiang', 'Julia Lawall', 'Shi-Min Hu 0001']",Detecting Data Races Caused by Inconsistent Lock Protection in Device Drivers.,['366-376'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668017'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ChenBJLH19'],inproceedings
"['Sascha Lity', 'Hauke Baller', 'Ina Schaefer']",Towards incremental model slicing for delta-oriented software product lines.,['530-534'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081871', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081871']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#LityBS15'],inproceedings
"['Heider Sanchez', 'Romain Robbes', 'Víctor M. González']",An empirical study of work fragmentation in software evolution tasks.,['251-260'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081835', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081835', 'https://www.wikidata.org/entity/Q57717018']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#SanchezRG15'],inproceedings
"['Kostadin Damevski', 'David C. Shepherd', 'Lori L. Pollock']",Scaling up evaluation of code search tools through developer usage metrics.,['181-190'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081828', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081828']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#DamevskiSP15'],inproceedings
"['Katsuhisa Maruyama', 'Shinpei Hayashi', 'Takayuki Omori']",ChangeMacroRecorder: Recording fine-grained textual changes of source code.,['537-541'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330255', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330255']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#MaruyamaHO18'],inproceedings
"['Rodi Jolak', 'Khanh-Duy Le', 'Kaan Burak Sener', 'Michel R. V. Chaudron']",OctoBubbles: A Multi-view interactive environment for concurrent visualization and synchronization of UML models and code.,['482-486'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330244', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330244']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#JolakLSC18'],inproceedings
['Marcel Steinbeck'],An arc-based approach for visualization of code smells.,['397-401'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884641', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884641']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#Steinbeck17'],inproceedings
"['Chariton Karamitas', 'Athanasios Kehagias']",Efficient features for function matching between binary executables.,['335-345'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330221', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330221']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#KaramitasK18'],inproceedings
"['Sven Mattsen', 'Arne Wichmann 0001', 'Sibylle Schupp']",A non-convex abstract domain for the value analysis of binaries.,['271-280'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081837', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081837']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#MattsenWS15'],inproceedings
['Martin Lorenz'],The impact of column-orientation on the quality of class inheritance mapping specifications.,['597'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081887', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081887']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Lorenz15'],inproceedings
"['Jing Kai Siow', 'Cuiyun Gao', 'Lingling Fan', 'Sen Chen', 'Yang Liu 0003']",CORE: Automating Review Recommendation for Code Changes.,['284-295'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054794'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#SiowGFC020'],inproceedings
"['Roberto Tiella', 'Mariano Ceccato']",Automatic generation of opaque constants based on the k-clique problem for resilient data obfuscation.,['182-192'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884620', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884620']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#TiellaC17'],inproceedings
"['Lei Ma 0003', 'Felix Juefei-Xu', 'Minhui Xue', 'Bo Li 0026', 'Li Li 0029', 'Yang Liu 0003', 'Jianjun Zhao']",DeepCT: Tomographic Combinatorial Testing for Deep Learning Systems.,['614-618'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668044'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#MaJXLLLZ19'],inproceedings
"['Vineet Singh', 'Rajiv Gupta 0001', 'Iulian Neamtiu']",MG++: Memory graphs for analyzing dynamic data structures.,['291-300'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081839', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081839']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#SinghGN15'],inproceedings
"['Zachary Eberhart', 'Alexander LeClair', 'Collin McMillan']",Automatically Extracting Subroutine Summary Descriptions from Unstructured Comments.,['35-46'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054789'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#EberhartLM20'],inproceedings
"['Gustavo Santos', 'Klérisson Vinícius Ribeiro Paixão', 'Nicolas Anquetil', 'Anne Etien', 'Marcelo de Almeida Maia', 'Stéphane Ducasse']",Recommending source code locations for system specific transformations.,['160-170'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884618', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884618']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#SantosPAEMD17'],inproceedings
"['Rudolf Ramler', 'Marko Gattringer', 'Josef Pichler']",Live Replay of Screen Videos: Automatically Executing Real Applications as Shown in Recordings.,['664-665'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054833'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#RamlerGP20'],inproceedings
"['Leonard Peter Binamungu', 'Suzanne M. Embury', 'Nikolaos Konstantinou 0001']",Maintaining behaviour driven development specifications: Challenges and opportunities.,['175-184'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330207', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330207']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#BinamunguE018'],inproceedings
"['Robert Chatley', 'Lawrence Jones']",Diggit: Automated code review via software repository mining.,['567-571'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330261', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330261']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#ChatleyJ18'],inproceedings
"['Hui Liu 0003', 'Yuting Wu', 'Wenmei Liu', 'Qiurong Liu', 'Chao Li']",Domino Effect: Move More Methods Once a Method is Moved.,['1-12'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.14', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.14']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#LiuWLLL16'],inproceedings
['Ahmed E. Hassan'],Software engineering in a data science future (Keynote).,['1'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667966'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#Hassan19'],inproceedings
"['Johannes Härtel', 'Ralf Lämmel']",Incremental Map-Reduce on Repository History.,['320-331'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054811'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#HartelL20'],inproceedings
"['Árpád Beszédes', 'Ferenc Horváth', 'Massimiliano Di Penta', 'Tibor Gyimóthy']",Leveraging Contextual Information from Function Call Chains to Improve Fault Localization.,['468-479'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054820'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#BeszedesHPG20'],inproceedings
"['Yuji Mizobuchi', 'Kuniharu Takayama']",Two improvements to detect duplicates in Stack Overflow.,['563-564'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884678', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884678']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MizobuchiT17'],inproceedings
"['Tim Buckers', 'Clinton Cao', 'Michiel Doesburg', 'Boning Gong', 'Sunwei Wang', 'Moritz Beller', 'Andy Zaidman']",UAV: Warnings from multiple Automated Static Analysis Tools at a glance.,['472-476'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884656', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884656']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#BuckersCDGWBZ17'],inproceedings
"['Shouzheng Yang', 'Ayesha Manzer', 'Vassilios Tzerpos']",Measuring the quality of design pattern detection results.,['53-62'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081815', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081815']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#YangMT15'],inproceedings
"['Christian D. Newman', 'Reem S. Alsuhaibani', 'Michael L. Collard', 'Jonathan I. Maletic']",Lexical categories for source code identifiers.,['228-239'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884624', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884624']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#NewmanACM17'],inproceedings
"['Angela Lozano', 'Carlos Noguera', 'Viviane Jonckers']",Managing Traceability Links with MaTraca.,['665-668'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.16', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.16']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#LozanoNJ16'],inproceedings
"['Antonin Carette', 'Mehdi Adel Ait Younes', 'Geoffrey Hecht', 'Naouel Moha', 'Romain Rouvoy']",Investigating the energy impact of Android smells.,['115-126'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884614', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884614']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#CaretteYHMR17'],inproceedings
"['Christian Macho', 'Shane McIntosh', 'Martin Pinzger 0001']",Automatically repairing dependency-related build breakage.,['106-117'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330201', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330201']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#MachoM018'],inproceedings
"['Leonardo Humberto Silva', 'Marco Tulio Valente', 'Alexandre Bergel']",Statically identifying class dependencies in legacy JavaScript systems: First results.,['427-431'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884647', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884647']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#SilvaVB17'],inproceedings
"['István Kádár', 'Péter Hegedüs', 'Rudolf Ferenc', 'Tibor Gyimóthy']",A Code Refactoring Dataset and Its Assessment Regarding Software Maintainability.,['599-603'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.42', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.42']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#KadarHFG16'],inproceedings
"['Niels Groot Obbink', 'Ivano Malavolta', 'Gian Luca Scoccia', 'Patricia Lago']",An extensible approach for taming the challenges of JavaScript dead code elimination.,['391-401'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330226', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330226']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#ObbinkMSL18'],inproceedings
